2025-02-09 22:44:13,286 INFO    MainThread:1632551 [wandb_setup.py:_flush():79] Current SDK version is 0.18.5
2025-02-09 22:44:13,287 INFO    MainThread:1632551 [wandb_setup.py:_flush():79] Configure stats pid to 1632551
2025-02-09 22:44:13,289 INFO    MainThread:1632551 [wandb_setup.py:_flush():79] Loading settings from /users/williamb/.config/wandb/settings
2025-02-09 22:44:13,290 INFO    MainThread:1632551 [wandb_setup.py:_flush():79] Loading settings from /athenahomes/williamb/dev/gaussain_hgnode/wandb/settings
2025-02-09 22:44:13,290 INFO    MainThread:1632551 [wandb_setup.py:_flush():79] Loading settings from environment variables: {}
2025-02-09 22:44:13,290 INFO    MainThread:1632551 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2025-02-09 22:44:13,290 WARNING MainThread:1632551 [wandb_setup.py:_flush():79] Could not save program above cwd: /users/williamb/dev/gaussain_hgnode/train.py
2025-02-09 22:44:13,290 INFO    MainThread:1632551 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program_relpath': None, 'program_abspath': '/users/williamb/dev/gaussain_hgnode/train.py', 'program': '/users/williamb/dev/gaussain_hgnode/train.py'}
2025-02-09 22:44:13,291 INFO    MainThread:1632551 [wandb_setup.py:_flush():79] Applying login settings: {}
2025-02-09 22:44:13,293 INFO    MainThread:1632551 [wandb_init.py:_log_setup():534] Logging user logs to /athenahomes/williamb/dev/gaussain_hgnode/wandb/run-20250209_224413-s4c9sarq/logs/debug.log
2025-02-09 22:44:13,294 INFO    MainThread:1632551 [wandb_init.py:_log_setup():535] Logging internal logs to /athenahomes/williamb/dev/gaussain_hgnode/wandb/run-20250209_224413-s4c9sarq/logs/debug-internal.log
2025-02-09 22:44:13,294 INFO    MainThread:1632551 [wandb_init.py:init():621] calling init triggers
2025-02-09 22:44:13,295 INFO    MainThread:1632551 [wandb_init.py:init():628] wandb.init called with sweep_config: {}
config: {}
2025-02-09 22:44:13,295 INFO    MainThread:1632551 [wandb_init.py:init():671] starting backend
2025-02-09 22:44:13,295 INFO    MainThread:1632551 [wandb_init.py:init():675] sending inform_init request
2025-02-09 22:44:13,306 INFO    MainThread:1632551 [backend.py:_multiprocessing_setup():104] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2025-02-09 22:44:13,309 INFO    MainThread:1632551 [wandb_init.py:init():688] backend started and connected
2025-02-09 22:44:13,323 INFO    MainThread:1632551 [wandb_init.py:init():783] updated telemetry
2025-02-09 22:44:13,399 INFO    MainThread:1632551 [wandb_init.py:init():816] communicating run to backend with 90.0 second timeout
2025-02-09 22:44:13,835 INFO    MainThread:1632551 [wandb_init.py:init():867] starting run threads in backend
2025-02-09 22:44:15,421 INFO    MainThread:1632551 [wandb_run.py:_console_start():2463] atexit reg
2025-02-09 22:44:15,422 INFO    MainThread:1632551 [wandb_run.py:_redirect():2311] redirect: wrap_raw
2025-02-09 22:44:15,427 INFO    MainThread:1632551 [wandb_run.py:_redirect():2376] Wrapping output streams.
2025-02-09 22:44:15,428 INFO    MainThread:1632551 [wandb_run.py:_redirect():2401] Redirects installed.
2025-02-09 22:44:15,482 INFO    MainThread:1632551 [wandb_init.py:init():911] run started, returning control to user process
