2025-02-10 18:03:29,178 INFO    MainThread:1671178 [wandb_setup.py:_flush():79] Current SDK version is 0.18.5
2025-02-10 18:03:29,179 INFO    MainThread:1671178 [wandb_setup.py:_flush():79] Configure stats pid to 1671178
2025-02-10 18:03:29,180 INFO    MainThread:1671178 [wandb_setup.py:_flush():79] Loading settings from /users/williamb/.config/wandb/settings
2025-02-10 18:03:29,181 INFO    MainThread:1671178 [wandb_setup.py:_flush():79] Loading settings from /athenahomes/williamb/dev/gaussain_hgnode/wandb/settings
2025-02-10 18:03:29,182 INFO    MainThread:1671178 [wandb_setup.py:_flush():79] Loading settings from environment variables: {}
2025-02-10 18:03:29,183 INFO    MainThread:1671178 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2025-02-10 18:03:29,183 WARNING MainThread:1671178 [wandb_setup.py:_flush():79] Could not save program above cwd: /users/williamb/dev/gaussain_hgnode/train.py
2025-02-10 18:03:29,183 INFO    MainThread:1671178 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program_relpath': None, 'program_abspath': '/users/williamb/dev/gaussain_hgnode/train.py', 'program': '/users/williamb/dev/gaussain_hgnode/train.py'}
2025-02-10 18:03:29,183 INFO    MainThread:1671178 [wandb_setup.py:_flush():79] Applying login settings: {}
2025-02-10 18:03:29,184 INFO    MainThread:1671178 [wandb_init.py:_log_setup():534] Logging user logs to /athenahomes/williamb/dev/gaussain_hgnode/wandb/run-20250210_180329-895lrhla/logs/debug.log
2025-02-10 18:03:29,185 INFO    MainThread:1671178 [wandb_init.py:_log_setup():535] Logging internal logs to /athenahomes/williamb/dev/gaussain_hgnode/wandb/run-20250210_180329-895lrhla/logs/debug-internal.log
2025-02-10 18:03:29,185 INFO    MainThread:1671178 [wandb_init.py:init():621] calling init triggers
2025-02-10 18:03:29,187 INFO    MainThread:1671178 [wandb_init.py:init():628] wandb.init called with sweep_config: {}
config: {}
