2025-02-10 12:09:38,903 INFO    MainThread:1650799 [wandb_setup.py:_flush():79] Current SDK version is 0.18.5
2025-02-10 12:09:38,904 INFO    MainThread:1650799 [wandb_setup.py:_flush():79] Configure stats pid to 1650799
2025-02-10 12:09:38,905 INFO    MainThread:1650799 [wandb_setup.py:_flush():79] Loading settings from /users/williamb/.config/wandb/settings
2025-02-10 12:09:38,906 INFO    MainThread:1650799 [wandb_setup.py:_flush():79] Loading settings from /athenahomes/williamb/dev/gaussain_hgnode/wandb/settings
2025-02-10 12:09:38,906 INFO    MainThread:1650799 [wandb_setup.py:_flush():79] Loading settings from environment variables: {}
2025-02-10 12:09:38,907 INFO    MainThread:1650799 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2025-02-10 12:09:38,907 WARNING MainThread:1650799 [wandb_setup.py:_flush():79] Could not save program above cwd: /users/williamb/dev/gaussain_hgnode/train.py
2025-02-10 12:09:38,907 INFO    MainThread:1650799 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program_relpath': None, 'program_abspath': '/users/williamb/dev/gaussain_hgnode/train.py', 'program': '/users/williamb/dev/gaussain_hgnode/train.py'}
2025-02-10 12:09:38,908 INFO    MainThread:1650799 [wandb_setup.py:_flush():79] Applying login settings: {}
2025-02-10 12:09:38,909 INFO    MainThread:1650799 [wandb_init.py:_log_setup():534] Logging user logs to /athenahomes/williamb/dev/gaussain_hgnode/wandb/run-20250210_120938-ko5pgs1p/logs/debug.log
2025-02-10 12:09:38,910 INFO    MainThread:1650799 [wandb_init.py:_log_setup():535] Logging internal logs to /athenahomes/williamb/dev/gaussain_hgnode/wandb/run-20250210_120938-ko5pgs1p/logs/debug-internal.log
2025-02-10 12:09:38,911 INFO    MainThread:1650799 [wandb_init.py:init():621] calling init triggers
2025-02-10 12:09:38,911 INFO    MainThread:1650799 [wandb_init.py:init():628] wandb.init called with sweep_config: {}
config: {}
2025-02-10 12:09:38,912 INFO    MainThread:1650799 [wandb_init.py:init():671] starting backend
2025-02-10 12:09:38,913 INFO    MainThread:1650799 [wandb_init.py:init():675] sending inform_init request
2025-02-10 12:09:38,920 INFO    MainThread:1650799 [backend.py:_multiprocessing_setup():104] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
